"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N"
"1000000US360470555001020","Block 1020, Block Group 1, Census Tract 555, Kings County, New York","252","219","203","3","0","9","0","4","33","31","2","1","10","0","16","0","0","0","0","0","0","0","0","2","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470555001021","Block 1021, Block Group 1, Census Tract 555, Kings County, New York","109","96","75","6","0","5","0","10","13","12","0","0","0","0","10","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470555001022","Block 1022, Block Group 1, Census Tract 555, Kings County, New York","102","86","81","0","0","4","0","1","16","14","2","0","2","0","8","2","0","0","0","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470556001000","Block 1000, Block Group 1, Census Tract 556, Kings County, New York","297","281","224","0","2","49","0","6","16","15","2","0","7","0","3","0","0","0","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470556001001","Block 1001, Block Group 1, Census Tract 556, Kings County, New York","705","677","545","9","3","90","0","30","28","28","0","0","20","0","6","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470556001002","Block 1002, Block Group 1, Census Tract 556, Kings County, New York","236","225","218","0","0","5","0","2","11","11","2","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470556001003","Block 1003, Block Group 1, Census Tract 556, Kings County, New York","274","261","223","4","0","34","0","0","13","13","1","0","4","0","3","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470556002000","Block 2000, Block Group 2, Census Tract 556, Kings County, New York","1144","1058","937","5","2","100","1","13","86","86","1","2","70","0","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470556002001","Block 2001, Block Group 2, Census Tract 556, Kings County, New York","221","207","203","1","0","3","0","0","14","13","0","0","3","0","9","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470556003000","Block 3000, Block Group 3, Census Tract 556, Kings County, New York","239","235","205","4","0","10","0","16","4","4","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470556003001","Block 3001, Block Group 3, Census Tract 556, Kings County, New York","368","333","47","9","11","139","0","127","35","31","1","3","2","0","17","0","0","0","4","0","0","2","2","0","0","4","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470556003002","Block 3002, Block Group 3, Census Tract 556, Kings County, New York","203","201","99","0","2","76","0","24","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470556003003","Block 3003, Block Group 3, Census Tract 556, Kings County, New York","117","115","109","3","0","0","0","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470556003004","Block 3004, Block Group 3, Census Tract 556, Kings County, New York","76","74","71","0","0","1","0","2","2","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557001000","Block 1000, Block Group 1, Census Tract 557, Kings County, New York","4","3","1","2","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557001001","Block 1001, Block Group 1, Census Tract 557, Kings County, New York","292","256","209","0","0","35","1","11","36","35","3","0","2","0","30","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557001002","Block 1002, Block Group 1, Census Tract 557, Kings County, New York","352","325","300","4","0","11","0","10","27","26","9","2","8","0","5","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557002000","Block 2000, Block Group 2, Census Tract 557, Kings County, New York","14","9","2","4","0","2","0","1","5","3","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557002001","Block 2001, Block Group 2, Census Tract 557, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557002002","Block 2002, Block Group 2, Census Tract 557, Kings County, New York","16","8","7","0","0","0","0","1","8","6","0","0","0","0","4","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557002003","Block 2003, Block Group 2, Census Tract 557, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557002004","Block 2004, Block Group 2, Census Tract 557, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557002005","Block 2005, Block Group 2, Census Tract 557, Kings County, New York","16","8","4","0","0","3","0","1","8","5","0","0","0","1","3","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557002006","Block 2006, Block Group 2, Census Tract 557, Kings County, New York","11","7","1","0","1","0","0","5","4","4","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557002007","Block 2007, Block Group 2, Census Tract 557, Kings County, New York","10","6","1","3","0","2","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557002008","Block 2008, Block Group 2, Census Tract 557, Kings County, New York","269","244","205","3","0","28","0","8","25","25","1","1","13","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557002009","Block 2009, Block Group 2, Census Tract 557, Kings County, New York","79","67","65","1","0","0","0","1","12","12","1","0","3","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557002010","Block 2010, Block Group 2, Census Tract 557, Kings County, New York","194","165","134","1","0","19","1","10","29","27","0","0","2","0","23","0","0","0","0","0","0","2","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557002011","Block 2011, Block Group 2, Census Tract 557, Kings County, New York","6","4","0","0","0","4","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557002012","Block 2012, Block Group 2, Census Tract 557, Kings County, New York","270","243","203","9","0","20","0","11","27","25","6","0","3","0","15","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470557002013","Block 2013, Block Group 2, Census Tract 557, Kings County, New York","315","294","262","7","0","16","0","9","21","20","0","0","6","0","13","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470558001000","Block 1000, Block Group 1, Census Tract 558, Kings County, New York","294","280","253","5","0","17","0","5","14","13","2","0","5","0","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470558001001","Block 1001, Block Group 1, Census Tract 558, Kings County, New York","258","246","214","8","0","13","0","11","12","10","1","0","3","0","6","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470558001002","Block 1002, Block Group 1, Census Tract 558, Kings County, New York","737","703","566","6","4","99","0","28","34","34","1","0","27","0","1","0","0","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470558002000","Block 2000, Block Group 2, Census Tract 558, Kings County, New York","559","504","303","8","2","164","0","27","55","51","2","0","15","0","32","1","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470558002001","Block 2001, Block Group 2, Census Tract 558, Kings County, New York","193","180","118","2","1","45","0","14","13","13","3","0","6","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470558002002","Block 2002, Block Group 2, Census Tract 558, Kings County, New York","57","54","44","0","0","3","0","7","3","3","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470558002003","Block 2003, Block Group 2, Census Tract 558, Kings County, New York","277","249","127","0","1","86","0","35","28","28","1","0","20","1","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470558002004","Block 2004, Block Group 2, Census Tract 558, Kings County, New York","137","119","15","0","0","103","0","1","18","18","5","3","1","0","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470558002005","Block 2005, Block Group 2, Census Tract 558, Kings County, New York","224","201","154","3","0","40","0","4","23","22","0","0","6","0","11","0","0","0","3","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470560001000","Block 1000, Block Group 1, Census Tract 560, Kings County, New York","251","236","222","1","0","8","0","5","15","13","1","0","4","0","3","0","0","0","3","0","0","2","0","0","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470560001001","Block 1001, Block Group 1, Census Tract 560, Kings County, New York","233","213","205","3","0","2","0","3","20","18","3","0","6","0","7","0","0","0","2","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470560001002","Block 1002, Block Group 1, Census Tract 560, Kings County, New York","181","179","164","1","0","13","0","1","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470560001003","Block 1003, Block Group 1, Census Tract 560, Kings County, New York","712","657","532","9","1","98","0","17","55","54","0","0","40","0","9","0","2","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470560002000","Block 2000, Block Group 2, Census Tract 560, Kings County, New York","931","859","696","13","0","122","0","28","72","71","3","5","54","0","9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470560002001","Block 2001, Block Group 2, Census Tract 560, Kings County, New York","579","547","432","19","0","96","0","0","32","31","4","1","19","0","3","0","0","0","2","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470560003000","Block 3000, Block Group 3, Census Tract 560, Kings County, New York","193","183","163","9","0","8","0","3","10","10","1","2","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470560003001","Block 3001, Block Group 3, Census Tract 560, Kings County, New York","802","768","646","12","0","81","0","29","34","34","0","2","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561001000","Block 1000, Block Group 1, Census Tract 561, Kings County, New York","89","83","67","8","0","6","1","1","6","6","1","0","1","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561001001","Block 1001, Block Group 1, Census Tract 561, Kings County, New York","256","241","212","1","2","5","1","20","15","15","0","4","5","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561001002","Block 1002, Block Group 1, Census Tract 561, Kings County, New York","338","311","281","0","3","13","2","12","27","26","0","2","2","0","22","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561001003","Block 1003, Block Group 1, Census Tract 561, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561001004","Block 1004, Block Group 1, Census Tract 561, Kings County, New York","261","234","212","1","3","10","0","8","27","26","0","0","8","0","16","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561001005","Block 1005, Block Group 1, Census Tract 561, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561001006","Block 1006, Block Group 1, Census Tract 561, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561001007","Block 1007, Block Group 1, Census Tract 561, Kings County, New York","13","3","2","0","0","1","0","0","10","8","2","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561001008","Block 1008, Block Group 1, Census Tract 561, Kings County, New York","28","18","12","2","0","1","0","3","10","9","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561002000","Block 2000, Block Group 2, Census Tract 561, Kings County, New York","106","95","75","13","0","3","1","3","11","11","1","1","3","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561002001","Block 2001, Block Group 2, Census Tract 561, Kings County, New York","464","430","404","1","0","17","1","7","34","34","0","0","3","0","29","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561002002","Block 2002, Block Group 2, Census Tract 561, Kings County, New York","246","208","196","5","0","1","0","6","38","35","4","0","15","0","16","0","0","0","0","0","0","0","0","0","0","3","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561003000","Block 3000, Block Group 3, Census Tract 561, Kings County, New York","135","131","123","0","0","8","0","0","4","4","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561003001","Block 3001, Block Group 3, Census Tract 561, Kings County, New York","81","76","39","28","0","0","0","9","5","4","1","0","0","0","0","0","0","0","0","0","0","1","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561003002","Block 3002, Block Group 3, Census Tract 561, Kings County, New York","287","263","236","4","0","15","0","8","24","22","2","1","8","0","11","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561003003","Block 3003, Block Group 3, Census Tract 561, Kings County, New York","277","250","219","2","0","9","0","20","27","24","0","0","9","0","15","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561004000","Block 4000, Block Group 4, Census Tract 561, Kings County, New York","409","375","325","0","0","15","0","35","34","33","7","1","5","2","17","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561004001","Block 4001, Block Group 4, Census Tract 561, Kings County, New York","301","287","193","7","2","55","0","30","14","14","2","1","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561004002","Block 4002, Block Group 4, Census Tract 561, Kings County, New York","139","130","110","8","1","4","0","7","9","9","0","0","4","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561004003","Block 4003, Block Group 4, Census Tract 561, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561004004","Block 4004, Block Group 4, Census Tract 561, Kings County, New York","8","3","2","0","0","0","0","1","5","3","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470561004005","Block 4005, Block Group 4, Census Tract 561, Kings County, New York","22","4","0","0","0","2","0","2","18","16","0","0","0","0","13","0","2","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470562001000","Block 1000, Block Group 1, Census Tract 562, Kings County, New York","210","196","188","0","0","3","0","5","14","14","0","0","0","0","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470562001001","Block 1001, Block Group 1, Census Tract 562, Kings County, New York","201","197","194","0","0","1","0","2","4","4","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470562001002","Block 1002, Block Group 1, Census Tract 562, Kings County, New York","206","202","156","0","0","46","0","0","4","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470562001003","Block 1003, Block Group 1, Census Tract 562, Kings County, New York","223","218","149","0","0","60","0","9","5","5","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
