temp,temp_past,tree,income,builtfar
84.76,81.653,0.013,52500,
83.022,81.882,0.004,45255,0.865
82.203,83.577,,35938,
83.108,82.039,0,45255,0.96
80.581,78.836,0.059,26902,1.43
81.234,78.603,,38894,
83.421,80.108,,38894,
85.053,82.345,,38894,
83.299,79.96,,90568,
82.854,79.854,0.008,90568,0.96
82.53,77.517,0,28790,
82.766,79.574,0,102808,0.89
83.185,77.437,0,102808,0.975
82.999,79.559,0,102808,1.31
82.894,82.751,0,40027,1.11
81.802,81.96,0.041,40027,1.79
81.769,82.586,0,30145,1.23
83.887,82.012,0,26316,1.24
84.291,83.829,0,40133,1.17
83.939,83.042,0,51058,1.35
84.587,83.191,0,26908,3.58
83.514,82.601,0,51058,1.64
84.332,80.84,0,18635,2.68
83.315,80.075,,37188,
84.259,82.743,0,43409,
83.36,80.648,0.006,20362,
82.628,83.064,0,36513,1.2
82.703,81.978,0,66050,0.63
81.627,81.765,0,26583,3.89
81.693,82.48,0,26583,3.845
82.908,81.922,0,26583,
82.867,82.107,0,46287,1.13
82.478,82.143,0,46287,
83.327,83.404,0,37778,4.32
83.919,84.528,0,37778,1.71
82.059,82.647,0.003,23750,3.97
81.918,81.328,0,36413,1.44
83.545,84.056,0,26583,
81.512,79.71,0,20362,0.425
83.071,80.259,,37188,
83.753,80.762,0,20362,0.265
84.196,83.506,0,20362,
82.786,83.382,,37188,
81.403,79.94,0.007,78125,0.595
82.415,80.527,0,80033,0.65
82.08,80.046,0.013,80033,0.83
78.056,74.15,0,67756,
80.539,76.368,0,67756,
85.669,80.919,0,67756,
81.733,79.466,0.016,78125,1.07
81.91,78.533,0.01,67756,
81.046,78.564,0,67756,
85.444,82.443,0.008,62065,0.75
80.729,79.788,,31149,
80.959,82.848,0,37895,1.49
82.616,81.43,0,50597,
84.72,83.457,0.007,43426,3.82
83.768,81.082,0,26875,1.215
82.428,80.403,0.043,28523,0.31
82.488,81.682,0,22333,0.66
82.41,81.445,,33147,
83.15,82.167,,33147,
83.7,79.174,0.008,122838,0.75
83.852,78.457,0.002,60625,0.66
82.466,76.204,0.043,44250,0.5
85.367,79.966,0,109231,0.67
82.985,79.069,0.029,82500,0.91
84.105,78.34,0.002,88409,
84.319,81.333,0,82500,
83.626,78.691,0,88409,
83.639,79.481,0.051,66875,0.44
83.08,78.29,0.006,90655,0.73
81.464,76.632,0.105,92266,0.665
81.274,77.51,0,66641,1
80.347,75.379,0.111,77917,0.49
78.962,77.061,0.348,52390,
81.239,77.108,0.026,52163,1.3
81.019,78.837,0.047,69458,0.605
82.697,79.782,0,69458,1
82.091,81.731,0,25953,1.01
83.467,82.586,0,12255,4.48
82.918,82.13,0.005,48821,1.155
82.981,80.727,0.033,12303,1.635
83.444,83.238,0,26875,0.93
79.546,79.571,0,27756,4.1
80.87,79.368,0,14656,0.98
79.416,77.932,0.149,51766,0.78
84.118,81.157,,18472,
82.558,81.462,0,34034,0.94
83.057,80.785,0,28739,0.6
85.571,83.238,0,28739,2.34
86.916,85.86,0,28739,3.53
84.993,81.266,0,26989,0.99
82.58,79.803,0,28618,2.055
80.14,75.336,0.002,82250,2.86
80.324,77.016,0.045,14813,3.39
81.91,79.953,0,16667,0.79
81.453,79.693,0.023,45365,1.27
83.371,83.001,0,20964,1.48
82.714,81.42,0,51615,1.3
80.661,80.493,,35851,
79.226,83.443,,65833,
80.908,80.7,0,63396,2.39
78.963,74.245,0.035,48708,
82.189,79.52,0.06,16780,
83.805,79.589,0.007,74050,0.58
84.766,83.28,0,32813,0.77
81.953,81.033,0.027,55408,1.22
82.306,78.2,0.004,75223,0.89
82.733,76.962,0.058,136042,0.63
82.276,79.842,0.193,16186,
84.194,82.118,,53472,
81.746,82.455,0,36513,1.9
83.877,79.191,0,68047,0.68
82.94,79.575,0,94479,0.57
84.265,78.461,0.1,68047,0.47
84.123,83.743,,53882,
84.361,83.392,,53882,
83.624,84.79,,53882,
84.886,78.857,0.021,98750,0.875
78.24,75.901,,98199,
80.906,81.81,,62500,
82.173,77.514,,55260,
81.122,74.642,,55417,
78.893,74.37,,67016,
80.266,76.34,,90516,
81.551,78.21,0.057,35250,0.32
81.007,80.259,0,65993,1.78
85.2,83.918,0,26802,1.15
81.095,82.514,0,26944,5.25
82.232,81.966,,54419,
82.92,81.633,,75598,
82.699,81.142,0,62292,2.45
82.385,80.865,0.014,62292,1.42
83.127,82.932,0,35714,1.13
82.901,81.474,0,36862,1.06
79.51,73.304,0.009,2499,
81.5,76.828,0.168,48919,
77.532,74.284,0.048,111085,0.63
79.346,75.828,0,63816,
81.771,78.314,0.012,63816,
85.771,82.875,,49323,
83.946,80.283,,49323,
85.149,79.627,0.011,48919,0.41
83.646,78.412,0.052,48919,1.14
83.672,77.426,,76023,
78.788,74.303,0.174,122625,0.41
80.573,80.487,0.004,26902,1.44
81.814,80.807,0,50000,
82.86,79.4,0.001,56467,
82.622,79.079,0.008,35250,0
80.653,76.97,0,19881,
81.099,78.864,,19881,
82.966,82.172,0,19881,0.69
84.486,82.731,0,19881,
85.172,82.8,0,19881,
83.025,80.17,0.011,19881,0.925
77.841,73.077,0.033,125759,0.58
73.087,70.954,0.003,75223,0.525
80.306,77.976,0,67756,0.37
81.786,78.963,0.125,67756,0
80.901,78.287,0.079,67756,
82.56,79.976,0.006,123346,
81.629,78.501,0.078,24815,0.64
83.227,80.669,0.031,63816,
84.317,81.363,0,82500,
82.07,78.624,0,88409,0.99
82.131,78.821,0.096,101250,
82.833,79.07,0.069,101250,
81.763,79.267,0.011,67756,
82.656,78.614,0.038,88409,0.51
83.352,78.906,0,88409,
82.87,78.451,0.006,88409,0.76
83.282,78.894,0.007,88409,0.8
82.384,77.629,0.014,88409,
82.286,76.996,0.176,2499,
80.887,75.151,0.064,68203,0.64
81.149,75.363,0.079,94907,0.51
79.535,73.737,0.141,68203,0.76
80.381,75.547,0.175,92266,0.755
81.495,76.214,0.066,68203,0.885
81.54,77.031,0.059,81250,0.7
83.777,80.428,0,32870,
80.643,77.818,0.121,32870,0
82.49,82.603,0,34034,4.33
82.005,81.677,0,34034,1.56
83.611,83.028,0,12255,0.99
83.183,82.925,0,34034,4.22
82.22,81.051,0,34034,1.42
85.053,82.018,0,26989,0.9
83.61,81.468,0,28739,0.71
83.859,82.25,0,28739,1
83.255,80.515,0,26619,
74.379,70.114,0.711,250001,0.245
85.709,82.657,0.002,26989,1.93
85.484,82.862,0.004,26989,3.265
84.388,82.187,0.017,26989,0.87
84.405,79.697,0,45017,1.795
86.664,85.181,0.002,28739,
83.444,82.248,0,45017,0.59
85.585,83.827,0,26989,3.925
88.049,84.676,0,26989,1.51
88.929,86.611,0,28739,1
85.967,82.184,0,26989,
86.508,82.643,0,26989,0.95
85.213,83.135,0,73482,1.99
87.929,85.622,0,28739,1.36
82.37,79.791,0.005,73482,1.02
83.981,81.844,0.012,30445,1.42
82.083,80.433,0.003,45017,3.965
81.539,75.503,0.192,101679,2.95
81.677,78.769,0.064,12257,1.08
82.572,79.541,0.012,31743,1.49
82.127,80.887,0.006,28618,2.215
81.732,80.258,0.073,45017,1.93
81.394,78.748,0.034,12257,1.08
82.124,79.37,0,31743,3.51
79.958,77.451,0.074,28523,0.25
77.203,71.708,0.533,250001,0.195
84.95,80.436,,26989,
85.948,79.945,0,26989,1.05
84.301,79.028,0,26989,0.66
82.991,79.534,0.003,25125,4.05
81.41,78.335,0.011,18472,2.32
80.91,79.987,0.037,26667,3.36
83.084,79.408,0.033,28523,0.26
80.56,77.449,0.052,28523,0.595
81.879,78.084,0.007,28242,1.555
81.896,78.781,0.012,28242,1.32
83.121,79.173,0,28242,2.365
84.137,83.451,0,40133,1.07
81.944,79.528,0.009,50151,1.27
82.904,79.591,0,50151,1.5
82.715,84.415,0,30038,1.38
81.79,82.383,0,17821,2.18
81.706,82.053,0,78594,0
82.542,82.233,0,20964,1.96
82.677,81.35,0,55357,1.38
82.066,82.459,0,55357,1.35
85.794,80.728,0.014,60625,0.65
84.73,79.596,0.007,60625,0.83
85.223,80.083,0,60625,0.85
85.499,80.668,0,109231,0.92
85.447,80.704,0,102625,0.72
85.249,80.722,0,102625,0.94
85.424,80.769,0,102625,0.01
84.481,80.587,0,102625,0.78
84.832,80.638,0,102625,0.72
84.924,82.34,0.002,102625,0.71
84.7,80.247,0.002,102625,0.575
84.942,80.919,0,102625,0.62
79.104,79.193,0.023,74050,1.37
84.051,79.857,0.012,102625,0.71
84.515,79.17,0.01,102625,0.835
83.293,80.834,0.012,63816,0.655
84.201,79.352,0.01,93627,0.71
83.873,80.869,0,49350,0.64
83.414,81.548,0,119918,1.06
82.966,82.2,0.012,54028,0.93
82.543,83.08,0,54028,0.83
83.64,81.344,0,103264,0.735
84.593,80.046,0,49350,
84.081,81.403,0,54028,1.3
84.472,81.29,0,76897,
82.785,80.108,0.02,103264,0.6
85.571,79.873,0.005,103264,0.65
85.25,81.081,0,54236,1.26
84.454,81.167,0,21438,0.68
84.007,80.85,0,54236,0.66
80.189,77.125,0.062,22841,0.555
83.588,80.538,0.001,98085,1.16
77.289,71.796,0.446,57049,0.25
77.219,71.467,0.564,173846,0.275
86.044,82.64,0,50465,1.07
87.222,86.005,0,27500,2
85.607,83.779,0,50465,4.41
84.22,84.018,0,27500,0.545
84.937,85.229,0,42228,0.89
85.933,86.953,0,42228,1.15
85.418,84.835,0,42228,0.77
81.436,82.846,0,44024,3.6
83.065,83.933,0,44024,0.99
81.614,82.296,,49375,
79.713,80.712,0,25724,0.99
79.659,82.678,,25724,
80.255,83.5,0,27029,1.355
82.785,81.64,0,36862,1.27
81.586,80.705,0.012,62292,1.6
82.189,81.484,,54419,
81.335,81.578,0,47589,2.25
79.803,82.12,0,47589,1.03
81.803,80.846,0,42212,1.24
78.351,76.343,0.361,42237,
77.564,75.76,0.273,42237,
77.892,76.664,0.246,42237,
82.498,81.724,0,54419,4.45
81.775,81.96,0.01,60101,0.76
77.65,76.765,0.057,51579,
80.931,80.404,0,60707,0.95
80.612,77.031,0.125,26324,2.5
77.793,75.815,0.153,51579,
78.148,76.149,0.28,51579,
79.62,80.109,0.003,19583,2.59
81.603,81.639,0,38387,1.14
78.417,77.806,0.011,58389,3.905
78.671,81.636,0,36712,1.54
80.973,83.396,0,28911,4.35
82.214,82.71,0,48167,2.505
80.835,83.265,0,46328,2.015
83.033,82.969,0,45353,1.34
82.72,81.078,0,45353,4.39
81.251,79.293,0.053,26324,1.37
82.501,78.219,0,19881,
82.632,82.972,,12948,
82.503,79.138,0.002,37188,4.02
84.093,79.371,0.029,48558,0.43
83.957,78.566,0.015,113885,0.98
83.562,79.618,0.021,113885,0.8
84.653,78.899,0.003,81131,0.83
83.991,78.618,0,86111,0.7
84.041,78.397,0.003,95813,0.94
83.858,79.651,0,86111,0.94
83.661,76.053,0.01,28724,1.795
82.993,75.702,0.037,28724,0.945
81.414,77.197,0,127845,4.15
79.949,75.537,0,192411,8.73
78.844,74.546,0,171250,11.23
79.524,75.436,,80989,
82.685,78.362,0,127845,
81.316,77.562,0,153750,16.82
79.88,76.078,0,153750,6.35
79.338,75.469,,80989,
80.142,75.866,,80989,
79.761,74.968,0,153750,15.81
79.945,75.405,0,171250,12.39
80,76.024,0,171250,15.44
79.787,78.382,0.001,250001,4.015
79.417,78.247,0.011,250001,3.985
80.542,79.616,0,145750,3.39
81.082,79.039,0,250001,4.635
80.455,76.139,0,250001,12.95
81.46,77.129,0,250001,13.67
81.573,77.488,0,250001,4.14
81.958,77.575,0,250001,3.55
78.242,74.601,0,98011,19.55
78.765,75.14,0,98011,21.05
81.871,76.543,,131250,
81.404,79.347,0,137214,3.48
81.502,78.178,0.01,87600,2.345
81.889,78.412,0.004,106370,3.955
81.572,78.67,0,250001,6.21
81.315,78.476,0.001,52413,2.84
81.756,77.667,0.001,32917,2.91
84.62,82.828,0,16250,6.15
85.26,83.531,0,72422,3.835
83.388,81.34,0.011,95150,2.785
82.483,82.446,0,142212,3.4
83.144,82.552,,53750,
84.3,82.232,0,80594,3.75
84.524,82.107,0,80594,3.04
82.269,78.335,0,250001,9.22
82.251,79.818,0,128929,5.93
83.697,81.037,0,128929,2.95
83.978,80.689,,102250,
83.931,81.452,,53750,
83.191,81.306,0,140694,3.14
84.697,83.048,,250001,
84.525,83.287,,250001,
85.424,83.605,,250001,
82.777,78.551,0,56750,
86.041,83.606,,250001,
85.806,84.624,,250001,
82.91,79.883,0.046,106618,2.49
83.243,80.295,0.02,106618,2.57
85.377,84.62,,250001,
83.212,79.693,0.009,65590,2.82
85.689,81.826,0.006,27313,4.61
87.285,82.17,0,27313,6.66
86.585,83.229,0,27313,4.33
83.594,83.481,0,250001,5.58
85.66,82.766,0,92105,3.89
84.56,82.297,0,92105,3.71
84.009,81.718,0.002,60490,2.415
85.881,84.929,0,250001,5.36
82.49,77.574,0.001,169750,
82.442,80.006,0,110664,3.2
84.907,83.971,0,110664,5.445
82.271,80.207,0,110664,2.9
81.88,79.636,0,110664,2.15
83.517,79.882,0,103098,2.39
82.426,79.989,0,200000,
83.128,81.025,0,154103,0
79.014,78.623,0.003,180714,12.02
84.603,82.795,0,200000,3.17
84.826,81.444,0,28382,1.17
83.822,81.283,0.014,20197,0.015
84.527,81.949,0,28382,
83.896,82.616,0,28382,0.49
83.746,82.083,0.019,26691,1.28
85.835,81.912,0,48177,0.975
85.691,82.706,0,48177,1.13
84.588,82.264,0.008,48177,1.14
86.004,83.169,,55408,
85.503,82.901,0,26691,2.78
84.901,83.387,0,33269,1.975
86.103,83.662,0,31563,1
85.556,83.447,0.007,33269,1.875
84.442,81.412,0.022,31563,2.125
84.739,82.25,0,31563,0.02
84.776,83.746,0,32813,1.15
81.991,81.177,0,26526,1.96
82.561,83.116,0.006,65993,0.98
80.984,80.878,0,49432,2.245
83.857,81.478,0,17500,5.16
83.409,82.552,0.005,36513,0
83.833,83.326,0,30145,0.94
83.282,81.126,,53472,
82.259,83.068,0,36513,1.2
84.175,81.518,0,28750,4.4
83.841,79.289,0,101250,0.81
84.503,79.845,0,94479,0.67
82.84,78.836,,88409,
84.326,80.266,0,94479,0.76
81.429,78.435,0.081,90655,0.31
82.047,77.493,0,94479,0.72
84.558,79.194,0.019,68047,0.74
83.36,77.904,0.023,68047,0.5
80.393,76.741,,150227,
83.609,79.898,0.003,85333,0.64
83.26,79.826,0.004,85333,0.69
82.82,80.106,0,121714,1.01
80.796,79.643,0,21310,1.185
82.925,79.887,0,40288,0.91
82.302,79.52,0.043,50597,0.93
81.85,78.664,0.014,58831,0.9
83.954,81.109,0,48790,1.12
83.549,80.122,0.003,48339,0.955
84.859,80.795,0,61204,
83.301,80.764,0,33026,0.665
85.038,79.406,0,71250,1.24
84.028,78.046,0.009,80054,0.73
82.888,80.101,0,34298,0.72
81.181,75.632,0.252,57049,1.92
83.241,77.484,0,107083,0.48
75.316,71.174,0.263,250001,
84.171,81.722,,61711,
84.485,84.527,0,26802,
80.856,76.753,0.005,63816,0.7
80.314,82.928,0,36583,2.495
82.522,85.181,,36583,
79.006,82.335,,44173,
82.355,82.098,0,75598,3.62
80.434,78.911,0.019,21797,1.265
83.015,81.697,0,41172,0.93
86.914,83.056,0.131,17849,1.01
84.161,81.258,0,80511,1.1
82.52,79.927,0,68661,0.76
82.639,79.684,0,150128,0.695
82.189,77.576,0.024,35745,1.02
83.278,81.687,0.003,12255,0.985
84.481,81.703,0,41635,1.64
79.97,79.336,0,43295,
77.275,82.884,0,29011,3.5
79.282,82.745,0,33682,1.43
80.533,79.445,0,41401,1.08
86.734,80.733,0,104659,0.67
85.392,82.496,0,97970,0.035
83.66,80.374,,60785,
83.641,78.966,,54583,
81.55,76.872,0.19,132463,1.38
82.056,82.836,0,49432,1.2
78.798,74.874,,24188,
79.523,78.529,,44792,
81.394,77.982,0,35854,
82.786,79.715,0,41538,1.055
82.575,81.323,0,51492,1.08
84.047,80.991,0,33924,
82.019,77.76,0.028,2499,
83.573,80.816,0.001,45255,0.44
83.986,77.036,0.003,28790,10.79
82.243,78.825,0.042,111085,0.45
83.905,80.339,0.052,62065,0.75
83.105,80.179,0.004,85333,0.66
84.974,81.099,0,98000,0.575
84.315,79.209,0.012,88409,0.84
84.434,80.248,,88409,
84.368,79.881,0,101250,0.96
83.464,79.668,0,101250,0.925
82.849,77.855,0.022,88409,0.79
84.626,79.574,0.004,101250,0.98
83.036,79.43,0.067,101250,
81.818,80.333,0,41492,0.9
81.762,78.586,0.044,127910,0.69
82.851,79.306,0,127910,0.67
82.999,79.325,0,75865,0.75
83.255,79.703,0,127910,0.59
79.148,76.427,0.081,40769,0.745
81.197,79.634,0,35833,0.66
78.169,76.587,0.041,40769,2.245
79.76,75.47,0.052,40288,1.02
82.046,79.178,0,40288,0.86
79.122,76.025,0.027,85918,0.92
82.803,80.958,0.01,56147,1.01
79.362,76.485,0.038,41250,2.4
80.178,76.323,0.029,51855,1.37
84.051,80.428,0.008,43800,1.06
79.233,75.944,0.023,58831,0.925
82.112,78.297,0.036,51855,0.815
82.817,79.937,0.024,50597,0.63
81.975,81.087,0,56147,0.93
84.462,80.612,0.008,43800,0.915
84.095,81.478,0,48790,0.8
83.965,82.044,0,30417,0.74
83.691,80.726,0.008,62969,0.87
83.837,80.274,0.008,48339,0.865
83.615,80.449,0,46346,1.09
83.286,79.799,0,35833,0.94
85.082,81.351,0,49750,0.96
82.859,79.633,0.042,71250,0.92
83.89,80.062,0.012,71250,0.75
83.048,79.907,0,71250,0.84
85.195,80.155,0.004,61204,0.57
83.847,79.408,0,49750,0.72
83.043,79.685,0.009,41845,0.61
83.449,81.177,0,48790,1.095
82.874,80.049,0,41845,0.81
83.939,78.905,0.037,71250,0.805
84.209,78.936,0.008,49750,0.7
85.01,80.748,0,49750,0.975
83.663,80.133,0.007,36641,0.885
83.937,80.394,0.002,37619,0.88
83.581,80.457,0,37619,0.94
83.332,80.004,0.002,79904,0.79
83.922,80.244,0,79904,0.78
81.822,79.707,0.001,66683,9.86
82.161,80.033,0,66683,3.66
83.762,80.549,0,47778,5.565
82.697,80.846,0,47778,3.51
81.149,80.936,0,18086,3.12
80.864,81.862,0,47054,3.565
82.275,83.586,,33667,
81.532,83.608,,33667,
80.066,81.363,,18272,
80.859,81.538,,55484,
83.174,81.069,0,54966,0.98
80.68,78.12,0,71414,4.65
81.348,77.62,0,55330,0.995
81.568,76.226,0.158,42232,0.03
80.452,80.289,0,39722,5.185
80.824,81.708,0,39722,1.09
80.677,81.713,,23250,
80.69,79.163,0.035,42232,1.05
81.145,81.004,0,46115,1.12
81.224,81.805,0.003,37895,1.415
79.47,76.117,0.033,42261,0.87
78.982,75.534,0.295,69286,
83.058,80.171,0,20786,
84.189,81.187,0,34158,1.35
82.362,81.244,0,26619,
81.95,79.121,0,24773,1.58
84.877,81.064,,26875,
82.127,81.985,0,31029,1.61
81.554,79.558,0,31029,1.38
82.845,79.586,0,31029,
83.926,80.631,0,67500,1.13
84.098,80.282,0,67500,1.04
82.603,81.784,0.015,39073,0
84.188,80.299,0,67500,1.85
82.461,82.884,0,34531,3.365
81.482,81.67,0.005,34531,0
83.216,81.348,0.001,22333,3.335
82.421,79.379,0.001,34531,1.38
81.672,82.097,0,49432,0.62
81.947,80.72,0.012,36513,1.06
82.405,81.07,0,36513,1.33
80.758,80.817,0,22333,1.2
81.868,79.764,,33147,
84.378,82.737,0,39073,
83.929,82.803,0,17455,3.46
84.074,81.855,0,19956,4.18
84.647,82.747,,19801,
83.158,82.552,0,43426,0.96
82.586,81.28,0,46926,1.19
84.623,80.239,0,52620,0.72
85.102,77.767,0.002,60625,0.68
84.508,80.495,0,31078,0.97
82.162,77.498,0.026,2499,
82.497,77.399,0.003,44250,0.695
82.937,78.244,0.002,88409,
81.643,76.355,0.041,44250,0.47
83.073,77.645,0.02,44250,
83.098,77.411,0.016,44250,0.59
83.078,77.361,0.086,102204,0.37
82.99,78.729,0.007,136295,0.73
82.971,79.076,0.032,136295,0.595
78.598,73.776,0.028,136295,0.95
81.396,82.346,,41710,
81.077,82.996,0,41710,3.605
81.768,82.707,,55484,
80.566,82.743,,33667,
82.407,82.656,0,33667,4.57
82.796,83.551,0,33667,1.19
81.445,83.527,,51201,
80.985,82.498,,31477,
81.571,82.125,,49375,
85.594,80.441,0,109231,0.79
84.403,79.901,0,109231,0.81
83.959,79.234,0.004,82500,0.77
83.442,78.936,0.019,82500,0.61
83.912,79.397,0.011,109231,0.83
83.171,77.712,0.013,102204,0.605
83.283,77.965,0.097,102204,0.335
83.596,78.513,0.087,82500,0.44
82.993,78.311,0,88409,
82.599,78.85,0,88409,0.72
84.17,80.684,0.012,102625,0.66
83.942,81.251,0,66875,1.14
85.084,81.497,0.011,93627,0.57
84.254,80.119,0.026,93627,0.65
84.996,80.214,0.001,66875,0.46
83.479,79.381,0,88409,0.81
84.238,78.58,0.005,88409,
82.602,79.513,0.003,88409,0.68
84.214,79.564,0.028,66875,0.505
84.996,81.348,0.006,66875,0.41
82.309,78.415,0.132,66875,0.37
83.286,78.735,0.06,98000,0.62
84.007,79.445,0.039,98000,0.46
83.202,78.839,0.012,90655,0.59
79.617,74.735,0.1,90655,0.56
83.621,78.362,0.009,102204,0.45
82.392,77.562,0.005,102204,1.125
82.138,77.815,0.055,136295,0.52
79.261,75.34,0.163,90655,0.39
83.955,78.333,0.033,88409,0.835
84.413,79.214,0.01,88409,0.71
79.949,74.433,0.06,92266,0.97
81.333,78.395,0.002,66641,0.83
81.585,77.863,0.02,66641,0.895
81.623,78.714,0.017,52390,0.68
79.999,78.238,,31149,
82.751,76.558,0.081,94907,0.8
82.613,78.172,0.003,94907,0.85
81.437,77.011,0.055,94907,0.55
83.252,78.288,0.032,75125,0.725
81.517,76.852,0.009,75125,1.13
81.015,75.839,0,75125,1
81.481,76.567,0.04,77917,0.64
80.331,75.988,0.051,77917,0.675
79.908,76.167,0.08,77917,1.1
80.51,79.523,0.018,52390,0.75
79.767,78.129,0.03,52390,0.65
83.274,80.471,,53882,
81.205,76.498,0,52163,0.95
82.703,77.197,0.099,52163,0.485
82.766,77.882,0.141,52163,0.645
81.769,77.365,0.009,52163,0.84
84.523,80.513,0,69458,0.96
81.626,77.973,0.143,52163,
82.632,80.254,0.009,69458,0.71
78.571,74.167,0.382,69458,
80.381,78.699,0.002,51044,0.82
82.246,79.834,0.002,51044,0.75
80.83,78.044,0.007,50612,0.38
83.123,80.831,0,26875,1.37
81.937,79.262,0.003,26526,2.375
85.693,83.601,0,32813,0.91
82.451,79.325,0,28523,1.62
83.763,81.439,0,41770,1.17
84.671,79.431,0.009,56949,0.945
83.48,79.15,0.001,54583,0.94
84.608,83.011,0,70833,0.7
83.223,79.28,0,75865,0.86
82.524,82.524,0,18409,1.25
83.779,81.773,0,25953,0.99
83.787,81.234,0.009,51615,1.83
82.666,82.263,0,14491,1.67
84.365,82.962,0,18472,1.79
83.463,81.989,0,12303,1.01
82.405,80.875,0.002,48821,1.33
81.578,79.93,0.013,54453,0.71
82.662,80.499,0.06,12303,1.08
82.784,82.884,0,40871,1.5
81.296,79.406,0.009,54453,0.73
82.704,79.916,0.007,40682,1.4
83.01,82.645,0,17386,1.73
81.705,81.567,0,68225,3.73
81.925,81.526,0,48043,1.86
84.359,82.282,0,25953,1.4
81.476,81.535,0,42525,1.69
82.301,79.823,0.042,33885,1.71
80.668,78.638,0.004,17621,3.02
80.977,78.812,0,17115,2.695
82.616,80.581,0,40682,
81.776,79.581,0,14656,
80.791,79.33,0,14656,4.04
79.733,79.286,0,27756,1.155
79.591,78.035,0.009,27756,3.44
77.981,76.884,0.044,27756,0.99
76.932,75.479,0.091,42781,4.36
83.094,80.74,0.01,16667,1.8
81.86,76.147,,55417,
76.561,71.05,0.054,2499,
78.11,73.035,0.308,2499,
80.007,77.706,,106667,
83.417,79.834,0,154464,2.425
80.578,75.197,0,150022,
83.02,77.732,0,250001,5.53
79.881,78.01,0.001,36625,10.46
79.67,77.349,0,219777,7.24
77.75,76.364,0.018,130097,
77.784,75.03,0.04,34669,0.005
78.603,76.434,,208177,
83.732,82.358,,178125,
78.854,78.184,0,214643,17.04
84.156,79.675,0.002,162292,1.52
83.883,80.571,0,139555,5.825
83.431,79.057,0.001,144521,7.41
80.592,78.528,,142466,
81.279,78.066,0,214667,9.29
81.354,78.908,0,71516,8.01
82.988,79.709,0,15925,
78.994,76.554,0,15925,
78.567,74.651,0.002,25894,4.735
80.848,76.556,0.014,61957,0.155
84.289,80.512,,57847,
81.725,82.91,0,20743,2.84
83.443,83.043,0,65663,3.53
82.974,78.43,,57847,
77.295,74.361,0.012,82621,
74.909,73.029,0,15651,
78.68,75.682,0.005,44338,4.35
72.169,69.685,0.221,205464,
79.923,75.341,,182596,
79.271,74.583,0.003,250001,
81.705,78.1,,182596,
80.595,75.408,0.005,182596,6.975
75.784,71.724,,193610,
77.721,75.083,0,136190,2.7
83.14,81.918,0,61500,3.44
83.757,83.044,0,131797,3.35
83.608,82.76,0,131797,3.76
82.635,82.134,0,61500,4.26
82.957,82.408,0,19671,3.56
83.248,81.844,0,100054,0.7
84.064,82.081,0,19671,3.71
81.773,83.576,0,71786,3.82
81.777,82.082,0,52850,5.12
83.603,80.571,,101181,
83.947,81.809,0.004,46321,4.05
82.823,81.79,0.008,19671,2.79
81.998,83.676,0,64722,0.99
79.411,78.313,0.058,35045,
81.631,79.075,0.001,52188,2.69
81.444,79.521,0,52188,8.31
80.921,79.774,0,55837,4.15
80.356,77.169,0.009,81984,1.45
80.807,79.653,0,16192,4.3
80.074,80.626,0,46406,2.305
79.24,79.334,0.045,85083,2.9
83.47,80.878,,77727,
83.615,80.761,,77727,
76.572,72.556,,130625,
76.314,73.393,,165458,
78.012,72.989,,114659,
78.882,76.744,0,15651,0
79.512,77.099,,218029,
80.165,77.637,0,250001,3.395
80.72,77.761,0,218029,3.5
81.176,77.871,0,166361,3.82
81.844,78.379,0,193239,3.08
81.447,78.724,0.004,250001,2.83
81.855,78.583,0,164457,6.675
80.469,77.73,0.009,250001,2.91
81.188,78.228,0,176731,4.38
81.844,78.343,0,102068,4.62
81.886,78.444,0,102068,3.79
80.349,78.56,0,176731,3.97
80.954,78.423,0,90469,5.6
82.025,81.057,0,168000,3.87
80.483,81.973,0,44636,3.33
78.143,81.875,0.005,140606,2.115
77.678,78.821,0.046,140606,0
78.67,81.826,0,48977,2.2
77.755,80.798,0.004,48977,4.695
85.474,82.726,,159276,
83.842,83.332,,159276,
85.648,82.741,0,135650,2.95
86.103,82.823,0,120693,4.97
77.653,75.684,0,250001,
73.713,71.632,0,136190,
82.122,83.013,0,65256,
82.763,82.698,0,73839,3.745
82.991,83.269,0,73839,3.115
80.765,80.346,0,102083,4.55
80.38,78.624,0,102083,6.51
82.737,84.066,0,61472,3.785
83.475,83.285,0,28750,4.83
82.36,84.225,0,47177,3.005
83.19,82.598,0,46200,3.96
81.103,82.402,0,44172,3.005
80.528,83.21,0,44172,4.28
80.053,83.624,0,32547,3.53
82.902,85.716,0,47177,1
79.675,83.755,0,70893,3.41
78.636,80.237,0,214643,
80.586,79.108,0,214643,13.04
82.79,79.749,0,214643,14.73
80.312,81.252,0,214643,
85.149,80.362,0,159861,13.2
80.69,76.859,0,214643,
83.553,78.417,0,52551,
85.768,82.743,0,15925,3.99
82.836,79.599,0,15925,0
79.119,77.844,0,140524,20
78.541,76.698,,230193,
83.121,80.084,0,214643,5.985
83.617,79.497,0,15925,1.16
82.522,79.657,0.008,166118,
79.104,76.455,,166118,
80.013,75.99,,230193,
80.126,76.02,,131591,
79.821,75.922,,131591,
79.51,75.858,,131591,
83.412,82.059,0,250001,5.53
84.252,81.974,0,250001,6.52
82.69,78.738,0,250001,5.26
84.304,80.481,,158833,
83.757,79.854,,158833,
